Team,Survived,TimeAlive,TravelledDistance,RLethalGrenadesThrown,RNonLethalGrenadesThrown,FirstKillTime,RoundKills,RoundAssists,RoundHeadshots,RoundFlankKills,RoundStartingEquipmentValue,TeamStartingEquipmentValue,MatchKills,MatchAssists,MatchHeadshots,Kills_per_minute,Assist_to_Kill_Ratio,Accuracy,Equipamiento_total,GrenadeActivity
0,1,7404,0.2737269824132102,-1.054461378759474,-1.383831600451486,8763,-0.7874367562832917,0.0,-0.5252080787055295,0.0,1.07532923698047,0.6812759129746274,-0.0448410899736412,-1.0343435006629729,0.041233846093117,-0.00036701378341468904,23.066867939003885,-0.9287504959966163,1.7741712014546482,-2.43829297921096
0,1,7404,-0.8090335405843023,-1.054461378759474,-1.383831600451486,15474,-0.7874367562832917,0.0,-0.5252080787055295,0.0,0.4583520475506917,0.6812759129746274,-0.9213155784742808,0.1619875872413246,-0.621756214995506,-0.0075407514931849174,-0.1758220429850753,0.6816055126142551,1.1510242401305724,-2.43829297921096
1,0,1740,0.4802979602335701,-1.054461378759474,1.2052642174761123,578,0.651795899432319,0.0,-0.5252080787055295,0.0,-0.1586251418790863,-0.1209528445737409,-1.2719053738745365,-1.0343435006629729,-1.284746276084129,-0.0438588059956736,0.813223626465315,1.010095799949705,-0.2795779864528272,0.1508028387166382
1,0,2336,-1.6253033378598234,0.6094330214553662,0.342232278166913,1056,0.651795899432319,0.0,1.4769151562722802,0.0,-0.1586251418790863,-0.1209528445737409,-1.2719053738745365,-1.0343435006629729,-0.9532512455398175,-0.032668802411161,0.813223626465315,0.749467110620014,-0.2795779864528272,0.9516652996222792
1,1,2867,1.4734961443283927,-1.054461378759474,0.342232278166913,1159,2.091028555147929,0.0,1.4769151562722802,0.0,-0.1586251418790863,-0.1209528445737409,-1.0966104761744089,-1.0343435006629729,-0.9532512455398175,-0.023179140166086184,0.943218693543164,0.8779633050323797,-0.2823737663173555,-0.7122291005925612
1,0,22027,1.0864715786388597,0.6094330214553662,0.342232278166913,0,-0.7874367562832917,0.0,-0.5252080787055295,0.0,-0.0043808445216418,-0.1209528445737409,-1.4472002715746646,-1.0343435006629729,-1.284746276084129,-0.003942071834316,0.7147203610855656,0.8877460164419585,-0.1253336890953827,0.9516652996222792
1,1,2867,1.4575261745096082,0.6094330214553662,1.2052642174761123,8004,-0.7874367562832917,0.0,-0.5252080787055295,0.0,-0.1586251418790863,-0.1209528445737409,-1.0966104761744089,-1.0343435006629729,-0.9532512455398175,-0.023179140166086184,0.943218693543164,0.8779633050323797,-0.2823737663173555,1.8146972389314784
0,0,2824,1.178687812989678,0.6094330214553662,1.2052642174761123,3946,-0.7874367562832917,0.0,-0.5252080787055295,0.0,0.4583520475506917,0.708016871559573,-0.2201359876737691,0.7601531311934734,0.7042239071817401,-0.0046771102196976,-3.453107050901571,-3.199040350573509,1.1663689191102646,1.8146972389314784
0,1,2867,2.7931774661834514,0.6094330214553662,1.2052642174761123,7126,-0.7874367562832917,0.0,-0.5252080787055295,0.0,1.2295735343379144,0.708016871559573,-0.7460206807741528,0.7601531311934734,-0.621756214995506,-0.015768696635826106,-1.0189437783476123,0.8417645694403628,1.9569663099564625,1.8146972389314784
0,0,2498,-1.4499190033778528,-1.054461378759474,1.2052642174761123,368,2.091028555147929,0.0,-0.5252080787055295,0.0,1.07532923698047,0.708016871559573,0.3057487054266146,-1.0343435006629729,0.041233846093117,0.0073438440054431,-3.382985707886291,0.1348618828510915,1.783346108540043,0.1508028387166382
