Team,Survived,TimeAlive,TravelledDistance,RLethalGrenadesThrown,RNonLethalGrenadesThrown,FirstKillTime,RoundKills,RoundAssists,RoundHeadshots,RoundFlankKills,RoundStartingEquipmentValue,TeamStartingEquipmentValue,MatchKills,MatchAssists,MatchHeadshots,Kills_per_minute,Assist_to_Kill_Ratio,Accuracy,Equipamiento_total,GrenadeActivity
0,1,7404,-0.5163734692951327,0.6094330214553662,-1.383831600451486,7126,0.651795899432319,0.0,1.4769151562722802,0.0,1.07532923698047,0.6812759129746274,-0.7460206807741528,0.7601531311934734,-0.621756214995506,-0.006045548466565258,-1.0189437783476125,0.8334302667726364,1.7566051499550972,-0.7743985789961197
0,1,7404,-0.2379283602333238,0.6094330214553662,-1.383831600451486,4124,0.651795899432319,0.0,1.4769151562722802,0.0,0.9210849396230252,0.6812759129746274,-0.9213155784742808,-0.4361779567108241,-0.621756214995506,-0.007466090587311838,0.47342948160406073,0.6748569431824307,1.6023608525976525,-0.7743985789961197
0,1,7404,0.2737269824132102,-1.054461378759474,-1.383831600451486,8763,-0.7874367562832917,0.0,-0.5252080787055295,0.0,1.07532923698047,0.6812759129746274,-0.0448410899736412,-1.0343435006629729,0.041233846093117,-0.00036337998357894,23.066867939003885,-0.9195549465313033,1.7566051499550972,-2.43829297921096
0,1,7404,-0.8090335405843023,-1.054461378759474,-1.383831600451486,15474,-0.7874367562832917,0.0,-0.5252080787055295,0.0,0.4583520475506917,0.6812759129746274,-0.9213155784742808,0.1619875872413246,-0.621756214995506,-0.007466090587311838,-0.17582204298507537,0.6748569431824307,1.1396279605253192,-2.43829297921096
1,0,1740,0.4802979602335701,-1.054461378759474,1.2052642174761123,578,0.651795899432319,0.0,-0.5252080787055295,0.0,-0.1586251418790863,-0.1209528445737409,-1.2719053738745365,-1.0343435006629729,-1.284746276084129,-0.04385880599567367,0.813223626465315,1.0100957999497053,-0.2795779864528272,0.15080283871663824
1,0,2336,-1.6253033378598234,0.6094330214553662,0.342232278166913,1056,0.651795899432319,0.0,1.4769151562722802,0.0,-0.1586251418790863,-0.1209528445737409,-1.2719053738745365,-1.0343435006629729,-0.9532512455398175,-0.032668802411161046,0.813223626465315,0.749467110620014,-0.2795779864528272,0.9516652996222792
1,1,2867,1.4734961443283927,-1.054461378759474,0.342232278166913,1159,2.091028555147929,0.0,1.4769151562722802,0.0,-0.1586251418790863,-0.1209528445737409,-1.0966104761744089,-1.0343435006629729,-0.9532512455398175,-0.022949643728798232,0.943218693543164,0.8692705990419601,-0.2795779864528272,-0.7122291005925612
1,0,22027,1.0864715786388597,0.6094330214553662,0.342232278166913,0,-0.7874367562832917,0.0,-0.5252080787055295,0.0,-0.0043808445216418,-0.1209528445737409,-1.4472002715746646,-1.0343435006629729,-1.284746276084129,-0.003942071834316061,0.7147203610855656,0.8877460164419585,-0.1253336890953827,0.9516652996222792
1,1,2867,1.4575261745096082,0.6094330214553662,1.2052642174761123,8004,-0.7874367562832917,0.0,-0.5252080787055295,0.0,-0.1586251418790863,-0.1209528445737409,-1.0966104761744089,-1.0343435006629729,-0.9532512455398175,-0.022949643728798232,0.943218693543164,0.8692705990419601,-0.2795779864528272,1.8146972389314784
0,0,2824,1.178687812989678,0.6094330214553662,1.2052642174761123,3946,-0.7874367562832917,0.0,-0.5252080787055295,0.0,0.4583520475506917,0.708016871559573,-0.2201359876737691,0.7601531311934734,0.7042239071817401,-0.004677110219697644,-3.453107050901571,-3.1990403505735094,1.1663689191102646,1.8146972389314784
0,1,2867,2.7931774661834514,0.6094330214553662,1.2052642174761123,7126,-0.7874367562832917,0.0,-0.5252080787055295,0.0,1.2295735343379144,0.708016871559573,-0.7460206807741528,0.7601531311934734,-0.621756214995506,-0.015612570926560576,-1.0189437783476125,0.8334302667726364,1.9375904058974873,1.8146972389314784
0,0,2498,-1.4499190033778528,-1.054461378759474,1.2052642174761123,368,2.091028555147929,0.0,-0.5252080787055295,0.0,1.07532923698047,0.708016871559573,0.3057487054266146,-1.0343435006629729,0.041233846093117,0.007343844005443105,-3.382985707886291,0.13486188285109155,1.783346108540043,0.15080283871663824
0,0,234,0.4177587175561155,0.6094330214553662,1.2052642174761123,15474,-0.7874367562832917,0.0,-0.5252080787055295,0.0,0.4583520475506917,0.708016871559573,-0.9213155784742808,0.1619875872413246,-0.621756214995506,-0.23623476371135405,-0.17582204298507537,0.6748569431824307,1.1663689191102646,1.8146972389314784
1,0,15559,0.6808601906483205,-1.054461378759474,-1.383831600451486,578,-0.7874367562832917,0.0,-0.5252080787055295,0.0,-0.1586251418790863,-0.1744347617436321,-1.2719053738745365,-1.0343435006629729,-1.284746276084129,-0.004904834657270531,0.813223626465315,1.0100957999497053,-0.3330599036227184,-2.43829297921096
1,1,16129,0.961106144212656,-1.054461378759474,2.068296156785312,1056,-0.7874367562832917,0.0,-0.5252080787055295,0.0,-0.1586251418790863,-0.1744347617436321,-1.2719053738745365,-1.0343435006629729,-0.9532512455398175,-0.004731497453808183,0.813223626465315,0.749467110620014,-0.3330599036227184,1.0138347780258379
1,0,12611,0.3506858893586801,0.6094330214553662,0.342232278166913,10419,0.651795899432319,0.0,1.4769151562722802,0.0,-0.1586251418790863,-0.1744347617436321,-0.9213155784742808,-1.0343435006629729,-0.621756214995506,-0.004383390271069451,1.1226810061931969,0.6748569431824307,-0.3330599036227184,0.9516652996222792
1,0,5570,-0.69995882273219,-1.054461378759474,-1.383831600451486,0,-0.7874367562832917,0.0,-0.5252080787055295,0.0,-0.4671137365939754,-0.1744347617436321,-1.4472002715746646,-1.0343435006629729,-1.284746276084129,-0.015589230932581665,0.7147203610855656,0.8877460164419585,-0.6415484983376075,-2.43829297921096
1,0,5158,-0.7101360970287858,0.6094330214553662,-1.383831600451486,0,0.651795899432319,0.0,-0.5252080787055295,0.0,-0.0043808445216418,-0.1744347617436321,-0.9213155784742808,-1.0343435006629729,-0.9532512455398175,-0.010717125767440258,1.1226810061931969,1.03466311415077,-0.1788156062652739,-0.7743985789961197
0,0,15633,0.9218932681552536,0.6094330214553662,1.2052642174761123,4124,2.091028555147929,0.0,1.4769151562722802,0.0,1.07532923698047,0.708016871559573,-0.395430885373897,0.7601531311934734,-0.2902611844511945,-0.001517677548930712,-1.9223413226175183,0.734037717303594,1.783346108540043,1.8146972389314784
0,0,11822,-0.1095302686539251,0.6094330214553662,0.342232278166913,17883,-0.7874367562832917,0.0,-0.5252080787055295,0.0,0.4583520475506917,0.708016871559573,-0.7460206807741528,0.1619875872413246,-0.621756214995506,-0.003786266354800302,-0.21713551837896572,0.8334302667726364,1.1663689191102646,0.9516652996222792
0,1,16129,0.5710714055358384,-1.054461378759474,0.342232278166913,10992,0.651795899432319,0.0,1.4769151562722802,0.0,1.07532923698047,0.708016871559573,0.4810436031267425,-1.0343435006629729,0.3727288766374285,0.0017894857826030472,-2.1502073698513566,0.7748338699750345,1.783346108540043,-0.7122291005925612
0,1,16129,-1.6262768161144023,0.6094330214553662,1.2052642174761123,15474,-0.7874367562832917,0.0,-0.5252080787055295,0.0,1.07532923698047,0.708016871559573,-0.9213155784742808,0.1619875872413246,-0.621756214995506,-0.0034273008065259375,-0.17582204298507537,0.6748569431824307,1.783346108540043,1.8146972389314784
1,0,13731,0.4109808809215516,-1.054461378759474,1.2052642174761123,1056,-0.7874367562832917,0.0,-0.5252080787055295,0.0,-1.6239459667748093,-0.9766635192920006,-1.2719053738745365,-1.0343435006629729,-0.9532512455398175,-0.005557812426805928,0.813223626465315,0.749467110620014,-2.60060948606681,0.15080283871663824
1,0,11906,-1.4970029049415394,-1.054461378759474,-1.383831600451486,10419,-0.7874367562832917,0.0,-0.5252080787055295,0.0,-0.1586251418790863,-0.9766635192920006,-0.9213155784742808,-1.0343435006629729,-0.621756214995506,-0.0046429476489548835,1.1226810061931969,0.6748569431824307,-1.1352886611710868,-2.43829297921096
1,1,14744,0.1666754475373703,-1.054461378759474,1.2052642174761123,7534,0.651795899432319,0.0,-0.5252080787055295,0.0,-1.7010681154535316,-0.9766635192920006,-1.2719053738745365,-1.0343435006629729,-1.284746276084129,-0.005175957842679883,0.813223626465315,1.0100957999497053,-2.677731634745532,0.15080283871663824
1,0,8115,-0.315200377675941,0.6094330214553662,-1.383831600451486,0,-0.7874367562832917,0.0,-0.5252080787055295,0.0,-0.1586251418790863,-0.9766635192920006,-0.9213155784742808,-1.0343435006629729,-0.9532512455398175,-0.0068119451273514296,1.1226810061931969,1.03466311415077,-1.1352886611710868,-0.7743985789961197
0,1,14744,0.3045846932439653,0.6094330214553662,1.2052642174761123,7957,0.651795899432319,0.0,-0.5252080787055295,0.0,0.4583520475506917,1.389911315475686,0.3057487054266146,0.7601531311934734,1.0357189377260516,0.0012442296748234453,2.4862022886828687,3.3874842945970984,1.8482633630263776,1.8146972389314784
0,1,14744,0.3452846797322227,-1.054461378759474,-0.5207996611422865,11816,0.651795899432319,0.0,-0.5252080787055295,0.0,1.07532923698047,1.389911315475686,0.6563385008268704,-1.0343435006629729,0.3727288766374285,0.002670938012046407,-1.5759299498046861,0.5678912271150574,2.465240552456156,-1.5752610399017606
0,1,10646,-0.2162021786775666,0.6094330214553662,1.2052642174761123,8846,2.091028555147929,0.0,1.4769151562722802,0.0,0.4583520475506917,1.256206522550958,0.6563385008268704,0.7601531311934734,1.3672139682703632,0.0036990710172470622,1.1581723915872906,2.083092743375431,1.7145585701016497,1.8146972389314784
0,1,10646,-1.4645614739992667,-1.054461378759474,-0.5207996611422865,11816,-0.7874367562832917,0.0,-0.5252080787055295,0.0,1.2295735343379144,1.256206522550958,0.6563385008268704,-1.0343435006629729,0.3727288766374285,0.0036990710172470622,-1.5759299498046861,0.5678912271150574,2.4857800568888724,-1.5752610399017606
0,1,10646,-0.2090736559981015,0.6094330214553662,-0.5207996611422865,12974,-0.7874367562832917,0.0,-0.5252080787055295,0.0,1.07532923698047,1.256206522550958,-0.7460206807741528,0.1619875872413246,-0.621756214995506,-0.004204512572463758,-0.21713551837896572,0.8334302667726364,2.3315357595314277,0.08863336031307967
1,0,6934,-0.3670519252560136,-1.054461378759474,-1.383831600451486,578,-0.7874367562832917,0.0,-0.5252080787055295,0.0,-0.1586251418790863,-0.0942118859887953,-1.2719053738745365,-1.0343435006629729,-1.284746276084129,-0.011005815176301153,0.813223626465315,1.0100957999497053,-0.2528370278678816,-2.43829297921096
1,0,6929,-0.3041991834401568,-1.054461378759474,-1.383831600451486,1056,-0.7874367562832917,0.0,-0.5252080787055295,0.0,-0.1586251418790863,-0.0942118859887953,-1.2719053738745365,-1.0343435006629729,-0.9532512455398175,-0.011013757025901601,0.813223626465315,0.749467110620014,-0.2528370278678816,-2.43829297921096
1,1,7492,-1.6309907984380585,-1.054461378759474,-1.383831600451486,6829,0.651795899432319,0.0,-0.5252080787055295,0.0,-0.1586251418790863,-0.0942118859887953,-0.7460206807741528,-1.0343435006629729,-0.621756214995506,-0.005974538287032725,1.3864810015583278,0.8334302667726364,-0.2528370278678816,-2.43829297921096
0,1,7492,-0.2343696281063249,0.6094330214553662,-1.383831600451486,3261,0.651795899432319,0.0,1.4769151562722802,0.0,0.4583520475506917,1.256206522550958,0.8316333985269984,0.7601531311934734,1.6987089988146749,0.006660171371011733,0.9140483445468497,2.0426175786391623,1.7145585701016497,-0.7743985789961197
0,1,7492,-0.4702591577069226,0.6094330214553662,-0.5207996611422865,4797,0.651795899432319,0.0,1.4769151562722802,0.0,1.07532923698047,1.256206522550958,0.4810436031267425,1.3583186751456222,0.3727288766374285,0.00385245811366852,2.82369137915288,0.7748338699750345,2.3315357595314277,0.08863336031307967
1,1,19668,1.288586680409476,-1.054461378759474,0.342232278166913,578,-0.7874367562832917,0.0,-0.5252080787055295,0.0,-0.62135803395142,-0.3749919511307242,-1.2719053738745365,-1.0343435006629729,-1.284746276084129,-0.003880126216822869,0.813223626465315,1.0100957999497053,-0.9963499850821442,-0.7122291005925612
1,1,19668,0.8449023077314111,0.6094330214553662,-1.383831600451486,1056,-0.7874367562832917,0.0,-0.5252080787055295,0.0,-0.1586251418790863,-0.3749919511307242,-1.2719053738745365,-1.0343435006629729,-0.9532512455398175,-0.003880126216822869,0.813223626465315,0.749467110620014,-0.5336170930098105,-0.7743985789961197
1,0,8205,0.2555684511561648,0.6094330214553662,0.342232278166913,5282,0.651795899432319,0.0,1.4769151562722802,0.0,-0.0043808445216418,-0.3749919511307242,-1.0966104761744089,-1.0343435006629729,-0.9532512455398175,-0.008019089405297322,0.943218693543164,0.8692705990419601,-0.379372795652366,0.9516652996222792
1,0,12155,0.4939458012837657,0.6094330214553662,-0.5207996611422865,2677,2.091028555147929,0.0,-0.5252080787055295,0.0,-0.1586251418790863,-0.3749919511307242,-0.5707257830740249,-1.0343435006629729,-0.9532512455398175,-0.0028172395709125044,1.8123300739837354,1.6702438786021656,-0.5336170930098105,0.08863336031307967
0,0,4257,-0.7937411679681954,0.6094330214553662,-1.383831600451486,3261,-0.7874367562832917,0.0,-0.5252080787055295,0.0,0.4583520475506917,1.389911315475686,0.8316333985269984,0.7601531311934734,1.6987089988146749,0.011721400965849166,0.9140483445468497,2.0426175786391623,1.8482633630263776,-0.7743985789961197
0,0,5550,-0.4709186198912313,-1.054461378759474,-1.383831600451486,3768,-0.7874367562832917,0.0,-0.5252080787055295,0.0,1.2295735343379144,1.389911315475686,0.8316333985269984,-0.4361779567108241,0.3727288766374285,0.00899063133542701,-0.5244834532660534,0.4481889223035192,2.6194848498136003,-2.43829297921096
1,0,16112,0.4940387693870669,-1.054461378759474,-0.5207996611422865,578,-0.7874367562832917,0.0,-0.5252080787055295,0.0,-0.1586251418790863,-0.2011757203285777,-1.2719053738745365,-1.0343435006629729,-1.284746276084129,-0.004736489723961779,0.813223626465315,1.0100957999497053,-0.359800862207664,-1.5752610399017606
1,0,5792,-0.5461674107858736,-1.054461378759474,-1.383831600451486,4868,-0.7874367562832917,0.0,-0.5252080787055295,0.0,-0.1586251418790863,-0.2011757203285777,-0.5707257830740249,-1.0343435006629729,-0.2902611844511945,-0.005912214603667385,1.8123300739837354,0.5085825681254472,-0.359800862207664,-2.43829297921096
1,0,4770,-0.739873117823688,0.6094330214553662,-1.383831600451486,5282,-0.7874367562832917,0.0,-0.5252080787055295,0.0,-0.4671137365939754,-0.2011757203285777,-1.0966104761744089,-1.0343435006629729,-0.9532512455398175,-0.013793842467602627,0.943218693543164,0.8692705990419601,-0.6682894569225531,-0.7743985789961197
1,1,19313,0.2170353831277291,0.6094330214553662,2.068296156785312,5580,2.091028555147929,0.0,-0.5252080787055295,0.0,-0.1586251418790863,-0.2011757203285777,-0.2201359876737691,-1.0343435006629729,-0.9532512455398175,-0.0006838999254608889,4.698657005577025,4.3302835470613275,-0.359800862207664,2.677729178240678
0,1,19313,-0.0569927710581842,0.6094330214553662,1.2052642174761123,3261,-0.7874367562832917,0.0,-0.5252080787055295,0.0,0.4583520475506917,1.4433932326455774,0.8316333985269984,0.7601531311934734,1.6987089988146749,0.0025836485223227827,0.9140483445468497,2.0426175786391623,1.901745280196269,1.8146972389314784
0,1,19313,0.2300616692909731,-1.054461378759474,-0.5207996611422865,13900,2.091028555147929,0.0,1.4769151562722802,0.0,1.2295735343379144,1.4433932326455774,1.1822231939272545,-0.4361779567108241,0.7042239071817401,0.003672831338250674,-0.36894721652505774,0.5956776273711586,2.6729667669834916,-1.5752610399017606
0,0,17203,0.5269343296596244,0.6094330214553662,1.2052642174761123,10106,0.651795899432319,0.0,1.4769151562722802,0.0,1.5380621290528034,1.4433932326455774,-0.2201359876737691,0.1619875872413246,0.041233846093117,-0.0007677823205502614,-0.7358523654087054,-0.18731079151957455,2.981455361698381,1.8146972389314784
0,1,16843,0.9935367596410462,0.6094330214553662,1.2052642174761123,12889,0.651795899432319,0.0,1.4769151562722802,0.0,0.4583520475506917,1.3631703568907405,1.0069282962271262,0.7601531311934734,2.0302040293589863,0.003586991496385892,0.7549228023899038,2.016234956318127,1.8215224044414322,1.8146972389314784
0,1,16843,1.538707445948234,0.6094330214553662,-0.5207996611422865,14475,0.651795899432319,0.0,-0.5252080787055295,0.0,1.2295735343379144,1.3631703568907405,1.357518091627382,-0.4361779567108241,0.7042239071817401,0.004835901294166296,-0.3213054466095088,0.5187583955787448,2.592743891228655,0.08863336031307967
0,1,16843,-1.45773628787297,-1.054461378759474,-0.5207996611422865,10106,-0.7874367562832917,0.0,-0.5252080787055295,0.0,1.07532923698047,1.3631703568907405,-0.2201359876737691,0.1619875872413246,0.041233846093117,-0.0007841927958455232,-0.7358523654087054,-0.18731079151957455,2.43849959387121,-1.5752610399017606
1,0,19401,0.1586387113307446,0.6094330214553662,-1.383831600451486,1056,-0.7874367562832917,0.0,-0.5252080787055295,0.0,-0.1586251418790863,-0.5488081819328707,-1.2719053738745365,-0.4361779567108241,-0.9532512455398175,-0.00393352520140571,0.3429327099877869,0.749467110620014,-0.707433323811957,-0.7743985789961197
1,0,6922,-0.3838443022897301,0.6094330214553662,-1.383831600451486,4868,-0.7874367562832917,0.0,-0.5252080787055295,0.0,-0.1586251418790863,-0.5488081819328707,-0.5707257830740249,-1.0343435006629729,-0.2902611844511945,-0.004947059662589063,1.8123300739837354,0.5085825681254472,-0.707433323811957,-0.7743985789961197
1,0,18302,0.1859116388662651,-1.054461378759474,-1.383831600451486,6716,-0.7874367562832917,0.0,-0.5252080787055295,0.0,-0.0043808445216418,-0.5488081819328707,-0.9213155784742808,-1.0343435006629729,-0.621756214995506,-0.003020376718853505,1.1226810061931969,0.6748569431824307,-0.5531890264545125,-2.43829297921096
0,1,3232,-1.165809169867192,0.6094330214553662,0.342232278166913,3652,-0.7874367562832917,0.0,-0.5252080787055295,0.0,1.07532923698047,1.4166522740606318,1.1822231939272545,1.956484219097771,1.0357189377260516,0.021947212758550518,1.6549195017892357,0.8760773287533574,2.491981511041102,0.9516652996222792
0,0,11679,-0.0888865503459146,-1.054461378759474,-0.5207996611422865,14475,-0.7874367562832917,0.0,-0.5252080787055295,0.0,1.2295735343379144,1.4166522740606318,1.357518091627382,-0.4361779567108241,0.7042239071817401,0.006974148942344628,-0.3213054466095088,0.5187583955787448,2.646225808398546,-1.5752610399017606
0,0,1252,-1.4336118790653058,0.6094330214553662,1.2052642174761123,5586,2.091028555147929,0.0,3.47903839125009,0.0,1.2295735343379144,1.4166522740606318,0.1304538077264867,0.1619875872413246,0.7042239071817401,0.00625177992299457,1.2417237186434031,5.398262568603874,2.646225808398546,1.8146972389314784
1,0,21916,0.835085084868724,-1.054461378759474,1.2052642174761123,8967,-0.7874367562832917,0.0,-0.5252080787055295,0.0,-0.1586251418790863,-0.2680281167909418,-0.7460206807741528,-1.0343435006629729,-0.621756214995506,-0.0020424001116284528,1.3864810015583278,0.8334302667726364,-0.4266532586700281,0.15080283871663824
1,0,19401,0.2188905504110253,-1.054461378759474,1.2052642174761123,4868,-0.7874367562832917,0.0,-0.5252080787055295,0.0,-0.62135803395142,-0.2680281167909418,-0.5707257830740249,-1.0343435006629729,-0.2902611844511945,-0.0017650403063987161,1.8123300739837354,0.5085825681254472,-0.8893861507423617,0.15080283871663824
1,0,21055,0.8623684326878828,0.6094330214553662,1.2052642174761123,6716,-0.7874367562832917,0.0,-0.5252080787055295,0.0,-0.0043808445216418,-0.2680281167909418,-0.9213155784742808,-1.0343435006629729,-0.621756214995506,-0.0026254540350727543,1.1226810061931969,0.6748569431824307,-0.2724089613125836,1.8146972389314784
1,0,20765,0.8380930760430283,0.6094330214553662,1.2052642174761123,15670,-0.7874367562832917,0.0,-0.5252080787055295,0.0,-0.1586251418790863,-0.2680281167909418,0.1304538077264867,-0.4361779567108241,-0.621756214995506,0.0003769433404088227,-3.3435433147748945,-4.766102468232268,-0.4266532586700281,1.8146972389314784
0,1,2336,-1.2363429261548504,0.6094330214553662,0.342232278166913,16262,0.651795899432319,0.0,1.4769151562722802,0.0,1.2295735343379144,0.5074596821724809,1.53281298932751,-0.4361779567108241,1.0357189377260516,0.039370196643686045,-0.2845604517627347,0.6756981738394923,1.7370332165103952,0.9516652996222792
0,1,2336,1.408465169092169,0.6094330214553662,1.2052642174761123,1326,0.651795899432319,0.0,-0.5252080787055295,0.0,1.2295735343379144,0.5074596821724809,0.3057487054266146,0.1619875872413246,0.7042239071817401,0.007853134557190444,0.5298062898264818,2.3032768240150965,1.7370332165103952,1.8146972389314784
1,0,9945,0.2865656831563131,0.6094330214553662,1.2052642174761123,7748,0.651795899432319,0.0,1.4769151562722802,0.0,-0.0043808445216418,-0.1209528445737409,1.357518091627382,0.7601531311934734,2.361699059903298,0.008190154398958564,0.5599580115224895,1.7397182950778298,-0.1253336890953827,1.8146972389314784
1,0,7438,0.2161164718670609,0.6094330214553662,0.342232278166913,6366,-0.7874367562832917,0.0,-0.5252080787055295,0.0,-0.1586251418790863,-0.1209528445737409,0.3057487054266146,0.7601531311934734,0.041233846093117,0.0024663783712821825,2.4862022886828687,0.13486188285109155,-0.2795779864528272,0.9516652996222792
0,0,10104,-0.5635646542367829,-1.054461378759474,-0.5207996611422865,2799,-0.7874367562832917,0.0,-0.5252080787055295,0.0,-1.3154573720599203,-0.4819557854705067,-0.2201359876737691,-0.4361779567108241,0.041233846093117,-0.0013072208294166812,1.9814023200841597,-0.18731079151957455,-1.797413157530427,-1.5752610399017606
0,1,12519,-1.4453566915354543,-1.054461378759474,-1.383831600451486,4610,0.651795899432319,0.0,-0.5252080787055295,0.0,-0.9298466286663092,-0.4819557854705067,-0.395430885373897,0.1619875872413246,-0.621756214995506,-0.001895187564696367,-0.40964829312247153,1.5723511693013272,-1.411802414136816,-2.43829297921096
0,0,8505,-0.9868711206826184,-1.054461378759474,-1.383831600451486,4646,-0.7874367562832917,0.0,-0.5252080787055295,0.0,0.4583520475506917,-0.4819557854705067,-0.395430885373897,-0.4361779567108241,-0.2902611844511945,-0.0027896358756535943,1.103044736372575,0.734037717303594,-0.023603737919815015,-2.43829297921096
0,1,12519,0.139999394022717,-1.054461378759474,-0.5207996611422865,6001,-0.7874367562832917,0.0,-0.5252080787055295,0.0,-2.163801007525865,-0.4819557854705067,-0.7460206807741528,-0.4361779567108241,-0.621756214995506,-0.0035754645615823284,0.5846727415896809,0.8334302667726364,-2.6457567929963717,-1.5752610399017606
0,1,19668,-1.4490007077956837,-1.054461378759474,1.2052642174761123,11858,0.651795899432319,0.0,1.4769151562722802,0.0,-0.3128694392365309,0.1865681791531336,-0.2201359876737691,0.1619875872413246,-0.2902611844511945,-0.000671555789120711,-0.7358523654087054,1.3185539880073927,-0.1263012600833973,0.15080283871663824
0,1,19668,-0.9415357412831602,-1.054461378759474,-1.383831600451486,16493,0.651795899432319,0.0,-0.5252080787055295,0.0,-0.0815029932003641,0.1865681791531336,-0.2201359876737691,-0.4361779567108241,-0.2902611844511945,-0.000671555789120711,1.9814023200841597,1.3185539880073927,0.1050651859527695,-2.43829297921096
0,1,19668,0.6840030661608194,0.6094330214553662,-0.5207996611422865,6001,-0.7874367562832917,0.0,-0.5252080787055295,0.0,-0.7756023313088645,0.1865681791531336,-0.7460206807741528,-0.4361779567108241,-0.621756214995506,-0.00227584100297179,0.5846727415896809,0.8334302667726364,-0.5890341521557309,0.08863336031307967
0,1,19668,0.5850645640161685,0.6094330214553662,-0.5207996611422865,2790,-0.7874367562832917,0.0,-0.5252080787055295,0.0,1.2295735343379144,0.1865681791531336,1.53281298932751,-0.4361779567108241,0.041233846093117,0.004676061590382885,-0.2845604517627347,0.026900767660644302,1.416141713491048,0.08863336031307967
1,0,15022,0.2992490405077193,-1.054461378759474,0.342232278166913,7748,-0.7874367562832917,0.0,-0.5252080787055295,0.0,-0.62135803395142,-0.9499225607070548,1.357518091627382,0.7601531311934734,2.361699059903298,0.005422119923954394,0.5599580115224895,1.7397182950778298,-1.5712805946584747,-0.7122291005925612
1,0,11962,0.1377063187849773,-1.054461378759474,-0.5207996611422865,5174,-0.7874367562832917,0.0,-0.5252080787055295,0.0,-0.62135803395142,-0.9499225607070548,2.584582375528277,1.956484219097771,2.0302040293589863,0.012963964431675022,0.7569827286692205,0.7855056385827214,-1.5712805946584747,-1.5752610399017606
